ACH4125;4;4;180
ACH0635;4;0;60
ACH0616;4;1;90
ACH2525;2;0;30
ACH4543;4;0;60
ACH4586;4;0;60
ACH1147;2;0;30
ACH2157;4;2;120
ACH2117;4;0;60
ACH2003;4;0;60
ACH2003;4;0;60
ACH2167;4;0;60
ACH2707;2;0;30
ACH3605;2;0;30
ACH3065;2;0;30
ACH4647;2;0;30
ACH4074;4;0;60
ACH1006;2;1;60
ACH2087;4;2;120
ACH1538;4;0;60
ACH2015;4;0;60
ACH3563;2;0;30
ACH0543;4;0;60
ACH2797;4;0;60
ACH0533;4;0;60
ACH0593;4;0;60
ACH3108;2;1;60
ACH3566;2;0;30
ACH4042;2;0;30
ACH4136;2;0;30
ACH2107;4;0;60
ACH2108;4;0;60
ACH2541;4;1;90
ACH2552;4;2;120
ACH2655;2;0;30
ACH2147;4;0;60
ACH2147;4;0;60
ACH3646;4;0;60
ACH0534;4;0;60
ACH1187;2;0;30
ACH3555;2;0;30
ACH2576;4;2;120
ACH2585;4;2;120
ACH4096;2;1;60
ACH1012;4;1;90
ACH3534;2;0;30
ACH1106;4;1;90
ACH1524;4;0;60
ACH3533;4;0;60
ACH3808;4;0;60
ACH3628;2;0;30
ACH3857;4;0;60
ACH3596;2;0;30
ACH3647;2;0;30
ACH3105;2;0;30
ACH4095;4;0;60
ACH4085;4;0;60
ACH4084;4;1;90
ACH3758;2;0;30
ACH0613;2;0;30
ACH2638;2;0;30
ACH1033;3;1;75
ACH4008;2;0;30
ACH5505;4;0;60
ACH1044;2;1;60
ACH1064;2;0;30
ACH3505;2;0;30
ACH4697;4;0;60
ACH3637;4;0;60
ACH3517;2;0;30
ACH1543;4;0;60
ACH3574;2;0;30
ACH3156;2;2;90
ACH2557;2;0;30
ACH1025;2;1;60
ACH2047;4;0;60
ACH1005;2;0;30
ACH4038;4;2;120
ACH5073;4;0;60
ACH3798;2;0;30
ACH4098;4;0;60
ACH3098;2;0;30
ACH4567;0;6;180
ACH4568;0;6;180
ACH1157;2;0;30
ACH3575;4;0;60
ACH4156;2;0;30
ACH4015;2;0;30
ACH5043;4;0;60
ACH2657;2;1;60
ACH3088;2;2;90
ACH2008;4;0;60
ACH5508;2;0;30
ACH5506;4;0;60
ACH5507;4;0;60
ACH2006;4;0;60
ACH2006;4;0;60
ACH2007;4;2;120
ACH5545;4;0;60
ACH2798;2;0;30
ACH4206;4;2;120
ACH1553;4;0;60
ACH3136;2;2;90
ACH3106;4;0;60
ACH8622;4;1;90
ACH0502;4;0;60
ACH3113;2;1;60
ACH3113;2;1;60
ACH1043;2;1;60
ACH1698;2;0;30
ACH2574;2;0;30
ACH1573;4;0;60
ACH0567;4;1;90
ACH0557;2;1;60
ACH0628;2;1;60
ACH0608;6;1;120
ACH0625;2;2;90
ACH0537;6;1;120
ACH0603;4;1;90
ACH0645;4;1;90
ACH0665;4;1;90
ACH3554;2;0;30
ACH3676;4;0;60
ACH5518;0;8;240
ACH5018;4;1;90
ACH5039;4;1;90
ACH5027;16;1;270
ACH3053;4;4;180
ACH5028;16;1;270
ACH3054;4;4;180
ACH5019;16;1;270
ACH3055;4;4;180
ACH5049;16;1;270
ACH3056;4;4;180
ACH3057;4;4;180
ACH3058;4;4;180
ACH3607;0;8;240
ACH1593;0;10;300
ACH2548;0;2;60
ACH0525;6;4;210
ACH0526;6;4;210
ACH0517;6;4;210
ACH0518;6;4;210
ACH4687;0;5;150
ACH4688;0;5;150
ACH1004;4;0;60
ACH5513;4;0;60
ACH3553;2;0;30
ACH3584;2;0;30
ACH4727;2;0;30
ACH4667;2;0;30
ACH2887;2;0;30
ACH2907;2;0;30
ACH4027;4;0;60
ACH4034;4;1;90
ACH3807;2;0;30
ACH4196;2;0;30
ACH0595;2;0;30
ACH0587;2;1;60
ACH0578;2;0;30
ACH0588;4;0;60
ACH0618;4;1;90
ACH0597;2;0;30
ACH0051;2;0;30
ACH0052;2;0;30
ACH0564;4;2;120
ACH3033;2;0;30
ACH5008;2;0;30
ACH3667;2;0;30
ACH4508;2;0;30
ACH5503;4;0;60
ACH2697;4;0;60
ACH5541;2;0;30
ACH0586;2;0;30
ACH4538;2;0;30
ACH4006;2;0;30
ACH4066;2;1;60
ACH2777;2;0;30
ACH3114;2;0;30
ACH5535;4;0;60
ACH5535;4;0;60
ACH3146;4;0;60
ACH3606;4;0;60
ACH5514;4;0;60
ACH2521;2;0;30
ACH4584;4;0;60
ACH4523;2;0;30
ACH2512;4;0;60
ACH5502;4;0;60
ACH5035;4;0;60
ACH0655;4;0;60
ACH3116;2;1;60
ACH5533;4;0;60
ACH5534;4;0;60
ACH1015;2;0;30
ACH1047;2;1;60
ACH5515;4;2;120
ACH3521;4;0;60
ACH3524;6;0;90
ACH3545;4;0;60
ACH3546;4;0;60
ACH3547;2;0;30
ACH4014;4;0;60
ACH3022;2;2;90
ACH8632;4;0;60
ACH5033;14;1;240
ACH0563;4;0;60
ACH0504;4;0;60
ACH0505;4;0;60
ACH0605;4;0;60
ACH3002;4;0;60
ACH3003;4;0;60
ACH3004;4;0;60
ACH3004;4;0;60
ACH3006;4;0;60
ACH5002;4;0;60
ACH5003;4;0;60
ACH5004;4;0;60
ACH5005;4;0;60
ACH1001;2;1;60
ACH4512;2;0;30
ACH4522;2;0;30
ACH4012;4;1;90
ACH0511;4;0;60
ACH3047;2;0;30
ACH2511;2;0;30
ACH4511;4;0;60
ACH1564;4;0;60
ACH1056;2;1;60
ACH1014;4;1;90
ACH4501;4;0;60
ACH2014;4;2;120
ACH2014;4;2;120
ACH2086;4;2;120
ACH1541;4;0;60
ACH1501;2;0;30
ACH1502;2;0;30
ACH0506;4;0;60
ACH1511;2;0;30
ACH1512;2;0;30
ACH0617;4;0;60
ACH5061;4;0;60
ACH5554;6;0;90
ACH4157;2;0;30
ACH1027;2;1;60
ACH3037;2;0;30
ACH1074;6;2;150
ACH3066;2;1;60
ACH4535;4;0;60
ACH4564;4;0;60
ACH3717;4;0;60
ACH4516;2;0;30
ACH5537;2;0;30
ACH4555;2;0;30
ACH4544;2;0;30
ACH3817;4;0;60
ACH3626;2;0;30
ACH3075;2;0;30
ACH3568;2;0;30
ACH3518;2;0;30
ACH4525;4;0;60
ACH2067;4;0;60
ACH3515;4;0;60
ACH4554;4;0;60
ACH4606;4;0;60
ACH2027;4;0;60
ACH3085;2;1;60
ACH1046;2;1;60
ACH3595;2;0;30
ACH1516;4;0;60
ACH4506;4;0;60
ACH2537;2;0;30
ACH0508;4;0;60
ACH1565;2;2;90
ACH2078;4;0;60
ACH2555;2;0;30
ACH4574;2;0;30
ACH3696;2;0;30
ACH4547;4;0;60
ACH4548;4;0;60
ACH3748;4;0;60
ACH1077;3;1;75
ACH0583;2;1;60
ACH3706;2;0;30
ACH3526;4;0;60
ACH2127;4;2;120
ACH3778;4;2;120
ACH3638;2;0;30
ACH3107;2;0;30
ACH2668;2;0;30
ACH1533;2;0;30
ACH4105;4;0;60
ACH2533;4;0;60
ACH4007;2;0;30
ACH2531;2;0;30
ACH2677;2;0;30
ACH4044;4;0;60
ACH0501;4;0;60
ACH4063;2;0;30
ACH5009;2;0;30
ACH1563;4;0;60
ACH1534;4;0;60
ACH3535;2;0;30
ACH3616;2;0;30
ACH3104;2;0;30
ACH4513;4;0;60
ACH1167;2;0;30
ACH4087;2;2;90
ACH1575;2;0;30
ACH2758;2;0;30
ACH3594;2;0;30
ACH2016;4;2;120
ACH2016;4;2;120
ACH1626;2;2;90
ACH1576;4;0;60
ACH1606;4;0;60
ACH1566;4;0;60
ACH1596;4;0;60
ACH1586;4;0;60
ACH3087;2;0;30
ACH3541;2;0;30
ACH2035;2;0;30
ACH2002;4;2;120
ACH2002;4;2;120
ACH1002;2;0;30
ACH5501;4;0;60
ACH2177;4;2;120
ACH5531;2;0;30
ACH2778;4;0;60
ACH3583;2;0;30
ACH3603;6;0;90
ACH3531;2;0;30
ACH2053;4;0;60
ACH2053;4;0;60
ACH3001;2;1;60
ACH2001;4;2;120
ACH2001;4;2;120
ACH4031;2;0;30
ACH4032;2;0;30
ACH3551;4;0;60
ACH2897;2;0;30
ACH2043;4;0;60
ACH2043;4;0;60
ACH4113;2;0;30
ACH3511;4;0;60
ACH3561;4;0;60
ACH3501;4;0;60
ACH3502;4;0;60
ACH2728;2;0;30
ACH1084;2;0;30
ACH2118;4;2;120
ACH4011;4;0;60
ACH2738;2;0;30
ACH2808;4;2;120
ACH2128;4;0;60
ACH1504;4;0;60
ACH3063;2;2;90
ACH1637;2;2;90
ACH2025;4;2;120
ACH4528;2;0;30
ACH4053;4;0;60
ACH1546;4;2;120
ACH4186;4;1;90
ACH2148;4;0;60
ACH4054;4;0;60
ACH2038;4;2;120
ACH2096;4;0;60
ACH0594;2;0;30
ACH1574;4;0;60
ACH1514;4;0;60
ACH4024;4;0;60
ACH4093;4;0;60
ACH4064;4;0;60
ACH4107;4;0;60
ACH2757;2;0;30
ACH2708;2;0;30
ACH4521;2;0;30
ACH2607;2;0;30
ACH3504;2;0;30
ACH4534;2;0;30
ACH3618;4;0;60
ACH3514;2;0;30
ACH2595;4;0;60
ACH2516;4;0;60
ACH5547;2;0;30
ACH4576;2;0;30
ACH4526;4;0;60
ACH4546;2;0;30
ACH4556;2;0;30
ACH4536;2;0;30
ACH4545;4;0;60
ACH4708;2;0;30
ACH4566;2;0;30
ACH2637;2;0;30
ACH4041;2;0;30
ACH2013;4;0;60
ACH2013;4;0;60
ACH4563;2;0;30
ACH1041;4;0;60
ACH4028;2;0;30
ACH2033;4;0;60
ACH2033;4;0;60
ACH4033;4;0;60
ACH3137;4;0;60
ACH0585;2;0;30
ACH1506;4;0;60
ACH3818;4;0;60
ACH5054;4;0;60
ACH4016;4;2;120
ACH4017;4;2;120
ACH3067;2;1;60
ACH3068;4;1;90
ACH3826;2;0;30
ACH5546;4;0;60
ACH2036;4;0;60
ACH2036;4;0;60
ACH2037;4;0;60
ACH3117;2;1;60
ACH3657;4;0;60
ACH4594;4;0;60
ACH5525;4;0;60
ACH4533;2;0;30
ACH3627;4;0;60
ACH3513;2;0;30
ACH3846;4;0;60
ACH2187;4;0;60
ACH5504;4;0;60
ACH3118;2;1;60
ACH1616;4;0;60
ACH2678;2;0;30
ACH2635;2;0;30
ACH2837;4;0;60
ACH2727;4;0;60
ACH2788;4;0;60
ACH1067;2;1;60
ACH1197;2;1;60
ACH2138;4;2;120
ACH5536;4;0;60
ACH4013;4;0;60
ACH4598;2;0;30
ACH4527;2;0;30
ACH1558;0;10;300
ACH2857;4;0;60
ACH1085;3;0;45
ACH4565;2;0;30
ACH3086;2;0;30
ACH5063;4;0;60
ACH3125;2;1;60
ACH3015;2;1;60
ACH5011;4;0;60
ACH3043;2;1;60
ACH2867;4;0;60
ACH4097;4;4;180
ACH1177;2;0;30
ACH1532;2;0;30
ACH3686;4;2;120
ACH2034;4;0;60
ACH2034;4;0;60
ACH2055;4;0;60
ACH4025;4;0;60
ACH4135;2;0;30
ACH3697;2;0;30
ACH1587;0;10;300
ACH4126;2;5;180
ACH4127;2;5;180
ACH4128;2;6;210
ACH4216;2;0;30
ACH3556;2;0;30
ACH4502;4;0;60
ACH4505;2;0;30
ACH4503;2;0;30
ACH2648;2;0;30
ACH1083;2;1;60
ACH5045;2;0;30
ACH4618;2;0;30
ACH4517;2;0;30
ACH1055;3;1;75
ACH1547;4;2;120
ACH3506;4;0;60
ACH2618;2;0;30
ACH1537;4;0;60
ACH2598;4;0;60
ACH3508;2;0;30
ACH3507;2;0;30
ACH3656;2;0;30
ACH1518;2;0;30
ACH2767;4;0;60
ACH3587;2;0;30
ACH1117;2;0;30
ACH4718;2;0;30
ACH3597;2;0;30
ACH3558;2;0;30
ACH3738;4;0;60
ACH3024;4;1;90
ACH3598;2;0;30
ACH4236;4;0;60
ACH4086;2;0;30
ACH3588;2;0;30
ACH5025;4;0;60
ACH3557;2;0;30
ACH3577;2;0;30
ACH3847;4;0;60
ACH3564;2;0;30
ACH3567;4;0;60
ACH3578;2;0;30
ACH1026;2;0;30
ACH1016;2;1;60
ACH1036;3;0;45
ACH0584;2;0;30
ACH2027;4;0;60
ACH3007;2;1;60
ACH3007;4;0;60
ACH0607;4;1;90
ACH0553;1;2;75
ACH0554;1;2;75
ACH0638;2;2;90
ACH3038;2;0;30
ACH5047;2;0;30
ACH0516;2;0;30
ACH1113;2;0;30
ACH3014;2;1;60
ACH3027;2;0;30
ACH4226;2;0;30
ACH4573;4;0;60
ACH4036;4;0;60
ACH3026;2;0;30
ACH1075;2;0;30
ACH2554;2;1;60
ACH2542;2;0;30
ACH2532;4;0;60
ACH2583;2;0;30
ACH2605;2;0;30
ACH2597;2;0;30
ACH4076;2;2;90
ACH8616;4;0;60
ACH3016;4;0;60
ACH3017;4;0;60
ACH3013;2;1;60
ACH5001;2;0;30
ACH2817;4;0;60
ACH1603;4;0;60
ACH2698;4;0;60
ACH0555;2;0;30
ACH0556;4;1;90
ACH0565;2;0;30
ACH0566;4;1;90
ACH0535;2;0;30
ACH0536;4;1;90
ACH0575;2;0;30
ACH0576;4;1;90
ACH0528;4;0;60
ACH0598;4;1;90
ACH0527;4;1;90
ACH3608;0;4;120
ACH0558;4;0;60
ACH2547;4;2;120
ACH1087;1;4;135
ACH1088;1;10;315
ACH2667;4;2;120
ACH3537;0;6;180
ACH2544;4;2;120
ACH2545;4;2;120
ACH2106;4;2;120
ACH2017;0;8;240
ACH2018;0;8;240
ACH5517;4;0;60
ACH5516;4;0;60
ACH3018;2;0;30
ACH1567;2;0;30
ACH0615;2;0;30
ACH5046;4;0;60
ACH3005;4;0;60
ACH4542;4;0;60
ACH4043;4;1;90
ACH0507;4;0;60
ACH3716;4;0;60
ACH0012;2;0;30
ACH0102;2;0;30
ACH0132;2;0;30
ACH0112;2;0;30
ACH0122;2;0;30
ACH2028;4;0;60
ACH3046;2;2;90
ACH1023;4;1;90
ACH5526;4;0;60
ACH5522;4;0;60
ACH4146;4;0;60
ACH5521;6;0;90
ACH5523;4;0;60
ACH3768;4;0;60
ACH0636;4;1;90
ACH1535;4;0;60
ACH1536;2;0;30
ACH1021;3;0;45
ACH4026;4;1;90
ACH2048;4;1;90
ACH2026;4;2;120
ACH2026;4;2;120
ACH1583;4;0;60
ACH1521;2;0;30
ACH3827;2;0;30
ACH1086;4;1;90
ACH3788;4;0;60
ACH5013;4;0;60
ACH3543;4;2;120
ACH0041;4;0;60
ACH0042;4;0;60
ACH1094;2;1;60
ACH1096;2;1;60
ACH1007;3;1;75
ACH3083;2;1;60
ACH5053;4;0;60
ACH3036;2;1;60
ACH2076;4;0;60
ACH4147;4;2;120
ACH4045;2;1;60
ACH4046;6;0;90
ACH4596;2;0;30
ACH3816;4;0;60
ACH3777;4;0;60
ACH3797;4;0;60
ACH3708;4;0;60
ACH1607;4;0;60
ACH1598;4;0;60
ACH1648;4;0;60
ACH1638;4;0;60
ACH1688;4;0;60
ACH3636;4;0;60
ACH3707;4;0;60
ACH3648;4;0;60
ACH3658;4;0;60
ACH3688;4;0;60
ACH3836;4;0;60
ACH3787;4;0;60
ACH3757;4;0;60
ACH3678;4;0;60
ACH0577;2;2;90
ACH0568;2;2;90
ACH3115;2;0;30
ACH2158;4;2;120
ACH4004;4;1;90
ACH4005;4;1;90
ACH1554;4;0;60
ACH2044;4;2;120
ACH2044;4;2;120
ACH2737;4;0;60
ACH3528;4;0;60
ACH3615;2;0;30
ACH3523;2;0;30
ACH3726;4;0;60
ACH0022;2;0;30
ACH0152;2;0;30
ACH0142;2;0;30
ACH0031;2;0;30
ACH0151;2;0;30
ACH0161;2;0;30
ACH0141;2;0;30
ACH1542;2;0;30
ACH1103;2;1;60
ACH2534;4;0;60
ACH5093;2;0;30
ACH1552;4;0;60
ACH1552;4;0;60
ACH2077;4;2;120
ACH1107;2;0;30
ACH2633;2;0;30
ACH2596;2;0;30
ACH2513;4;2;120
ACH2515;4;2;120
ACH4577;2;0;30
ACH2564;2;4;150
ACH2656;2;4;150
ACH2517;2;0;30
ACH5023;4;0;60
ACH5029;2;0;30
ACH3796;2;0;30
ACH3767;2;0;30
ACH3728;2;0;30
ACH1588;2;0;30
ACH1658;2;0;30
ACH1618;2;0;30
ACH1628;2;0;30
ACH1597;4;0;60
ACH1678;2;0;30
ACH1668;4;0;60
ACH5071;2;0;30
ACH5042;2;0;30
ACH3548;2;0;30
ACH3786;2;0;30
ACH3737;2;0;30
ACH3747;2;0;30
ACH3718;2;0;30
ACH3668;2;0;30
ACH5024;2;0;30
ACH3048;2;0;30
ACH1525;4;0;60
ACH3687;2;0;30
ACH3756;4;0;60
ACH3677;4;0;60
ACH3736;2;0;30
ACH3503;2;0;30
ACH3593;4;0;60
ACH3746;4;0;60
ACH4627;2;0;30
ACH2718;2;0;30
ACH3617;4;0;60
ACH3766;4;0;60
ACH0626;4;0;60
ACH2748;2;0;30
ACH4507;4;0;60
ACH4707;2;0;30
ACH5032;4;0;60
ACH4022;4;0;60
ACH2137;4;0;60
ACH1568;2;0;30
ACH4648;2;0;30
ACH4557;2;0;30
ACH4558;2;0;30
ACH4717;4;0;60
ACH4677;2;0;30
ACH4678;2;0;30
ACH2066;4;2;120
ACH1054;2;1;60
ACH3538;0;6;180
ACH5557;4;12;420
ACH2647;0;3;90
ACH2568;0;5;150
ACH4047;4;8;300
ACH2827;4;2;120
ACH2768;4;2;120
ACH1057;2;1;60
ACH0021;2;0;30
ACH1647;4;0;60
ACH1517;4;2;120
ACH3837;2;2;90
ACH1097;2;0;30
ACH1127;2;0;30
ACH1127;2;0;30
ACH4176;2;4;150
ACH2538;2;1;60
ACH2098;4;0;60
CAP0246;4;1;90
CJE0667;2;1;60
CAC0572;4;0;60
CBD0289;2;0;30
CTR0669;4;2;120
CTR0699;4;2;120
CTR0715;4;2;120
CRP0354;2;1;60
CRP0484;4;2;120
CTR0672;4;2;120
CJE0573;2;2;90
CRP0297;4;1;90
CMU0546;2;4;150
CMU0546;2;4;150
CRP0469;4;1;90
CRP0479;4;0;60
CRP0474;4;0;60
CMU0366;2;2;90
CMU0367;2;2;90
CMU0510;2;6;210
CMU0838;2;1;60
CAP0260;4;0;60
CRP0335;4;1;90
CCA0293;4;0;60
CAP0306;4;0;60
CAP0307;4;0;60
CAP0308;4;2;120
CJE0638;4;0;60
CMU0667;3;1;75
CMU0685;3;1;75
CRP0505;4;0;60
CAC0646;12;12;540
CAC0654;12;12;540
CAC0662;12;12;540
CAP0294;1;1;45
CAP0295;1;1;45
CAP0296;1;1;45
CAP0297;1;1;45
CAP0298;1;1;45
CAC0405;1;1;45
CAC0406;1;1;45
CAC0407;1;1;45
2700300;2;10;330
CAC0576;1;1;45
CAC0659;1;1;45
CAP0323;3;2;105
CCA0298;4;1;90
CMU0582;0;2;60
CAC0610;1;1;45
CAC0661;1;1;45
CAP0324;3;2;105
CCA0299;4;1;90
CMU0583;0;2;60
CAC0613;1;1;45
CAC0664;1;1;45
CCA0300;4;1;90
CMU0584;0;2;60
CAC0408;1;1;45
CAC0695;1;1;45
CCA0301;4;1;90
CMU0585;0;2;60
CAC0409;1;1;45
CAC0696;1;1;45
CMU0586;0;2;60
CAC0567;8;4;240
CAC0605;8;4;240
CAC0607;8;4;240
CAC0630;8;8;360
CBD0299;2;1;60
CBD0303;2;0;30
CBD0277;4;0;60
CBD0185;4;0;60
CAC0606;4;0;60
CMU0613;2;0;30
CMU0614;2;0;30
CMU0615;2;0;30
CMU0616;2;0;30
CMU0430;4;0;60
CMU0431;4;0;60
CMU0432;4;0;60
CMU0433;4;0;60
CMU0438;4;0;60
CMU0434;4;0;60
CMU0435;4;0;60
CMU0436;4;0;60
CMU0437;4;0;60
CMU0439;4;0;60
CMU0402;1;6;195
CMU0403;1;6;195
CMU0406;1;6;195
CMU0407;1;6;195
CAC0270;4;0;60
CMU0416;1;6;195
CMU0417;1;6;195
CMU0422;1;6;195
CMU0423;1;6;195
CBD0304;4;0;60
CBD0215;4;1;90
CBD0216;4;1;90
CBD0279;3;1;75
CAC0563;4;2;120
CAC0615;8;2;180
CAC0618;8;0;120
CAC0633;4;12;420
CAC0619;4;4;180
CJE0585;4;1;90
CJE0586;4;1;90
CMU0739;1;6;195
CMU0740;1;6;195
CMU0741;1;6;195
CMU0742;1;6;195
CMU0743;1;6;195
CMU0744;1;6;195
CMU0745;1;6;195
CMU0746;1;6;195
CMU0854;1;6;195
CMU0855;1;6;195
CMU0856;1;6;195
CMU0857;1;6;195
CMU0858;1;6;195
CMU0859;1;6;195
CMU0860;1;6;195
CMU0861;1;6;195
CMU0536;3;0;45
CMU0589;3;0;45
CJE0668;3;2;105
CMU0344;2;6;210
CMU0344;2;6;210
CMU0345;2;6;210
CMU0345;2;6;210
CMU0346;2;6;210
CMU0346;2;6;210
CMU0401;2;6;210
CMU0401;2;6;210
CMU0527;4;8;300
CMU0528;4;8;300
CMU0883;2;2;90
CMU0884;2;2;90
CAP0288;4;0;60
CCA0259;4;2;120
CRP0420;4;3;150
CRP0428;4;1;90
CRP0458;4;2;120
CRP0449;4;0;60
CRP0533;4;0;60
CRP0387;4;1;90
CRP0441;2;1;60
CJE0563;4;1;90
CJE0657;4;1;90
CMU0306;3;0;45
CMU0307;3;0;45
CMU0308;2;0;30
CMU0309;2;0;30
CAP0204;4;1;90
CAC0268;2;0;30
CAC0273;2;0;30
CAC0350;2;0;30
CAC0351;2;0;30
CAC0672;4;0;60
CMU0408;2;4;150
CMU0408;2;4;150
CMU0409;2;4;150
CMU0409;2;4;150
CMU0420;2;4;150
CMU0420;2;4;150
CMU0421;2;4;150
CMU0421;2;4;150
CJE0394;4;2;120
CTR0691;4;2;120
CAC0383;4;8;300
CAC0625;4;8;300
CAC0626;4;8;300
CJE0395;4;2;120
CJE0396;4;2;120
CJE0610;4;2;120
CBD0283;4;0;60
2700600;2;0;30
CAC0385;4;0;60
CAC0623;4;0;60
CAC0386;4;0;60
CAC0624;4;0;60
CAC0403;4;0;60
CAC0502;4;0;60
CAC0404;4;0;60
CAC0503;4;0;60
CAC0681;4;0;60
CAC0678;4;0;60
CRP0528;4;1;90
CAP0201;4;0;60
CAP0200;4;1;90
CAP0202;4;0;60
CAP0208;4;0;60
CJE0642;4;2;120
CRP0558;4;2;120
CJE0645;4;2;120
CRP0559;4;1;90
CRP0535;4;2;120
CJE0621;4;2;120
CJE0606;4;2;120
CRP0551;4;0;60
CAC0684;4;0;60
CMU0609;2;0;30
CMU0610;2;0;30
CRP0466;4;1;90
CRP0475;4;2;120
CRP0480;4;2;120
CTR0692;4;2;120
CTR0696;4;2;120
CTR0807;4;2;120
CTR0652;8;2;180
CTR0660;4;2;120
CTR0698;4;2;120
CTR0714;8;2;180
CAC0374;4;2;120
CAC0571;4;2;120
CAC0376;8;2;180
CAC0621;8;2;180
CAC0378;8;2;180
CAC0622;8;2;180
CAC0631;8;8;360
CBD0268;4;0;60
CBD0229;4;1;90
CTR0662;4;2;120
CTR0667;4;2;120
CJE0604;8;2;180
CBD0297;4;0;60
CTR0661;4;2;120
CTR0666;4;2;120
CTR0688;4;2;120
CTR0703;4;2;120
CAC0568;4;2;120
CAC0641;4;0;60
CAC0261;4;8;300
CAC0620;4;8;300
CAC0655;4;0;60
CAC0598;4;8;300
CAC0693;4;0;60
CAC0686;4;0;60
CRP0448;2;1;60
CJE0432;2;1;60
CTR0806;4;2;120
CJE0564;2;2;90
CJE0383;4;0;60
CJE0636;2;2;90
CJE0643;2;2;90
CJE0561;2;2;90
CJE0539;3;3;135
CMU0675;2;2;90
CCA0325;4;1;90
CCA0297;4;0;60
CJE0589;3;4;165
CBD0260;4;0;60
CCA0283;4;0;60
CRP0305;4;0;60
CRP0305;2;1;60
CRP0560;4;2;120
CJE0656;2;1;60
CJE0656;2;1;60
CAC0685;4;0;60
CBD0298;2;0;30
CAP0261;4;0;60
CRP0461;4;1;90
CAP0225;4;0;60
CAP0225;4;0;60
CAP0226;4;0;60
CAP0227;4;0;60
CJE0597;2;2;90
CJE0647;2;1;60
CTR0675;2;8;270
CJE0653;1;7;225
CJE0664;1;7;225
CJE0659;1;6;195
CJE0665;1;6;195
CRP0483;2;13;420
CBD0273;2;12;390
CRP0539;2;0;30
CTR0665;4;2;120
CTR0680;4;2;120
CCA0272;4;2;120
CCA0273;4;2;120
CRP0421;2;0;30
CMU0688;2;2;90
CAC0642;4;4;180
CAC0658;4;4;180
CCA0323;4;1;90
CRP0442;4;0;60
CRP0292;2;1;60
CJE0614;3;0;45
CJE0619;3;0;45
CJE0632;2;0;30
CBD0244;2;0;30
CRP0359;2;1;60
CRP0360;2;1;60
CAP0302;4;0;60
CAC0668;4;0;60
CMU0509;2;2;90
CMU0853;2;1;60
CMU0871;2;1;60
CMU0887;2;1;60
CMU0888;2;1;60
CMU0893;3;1;75
CMU0889;3;1;75
CMU0890;3;1;75
CMU0891;3;1;75
CMU0892;3;1;75
CMU0894;3;1;75
CMU0881;1;2;75
CMU0881;1;2;75
CJE0615;2;1;60
CRP0542;4;0;60
CRP0482;4;0;60
CRP0322;2;0;30
